ID,Company,Date,Year,Month_Name,Quarter,Industry,Country,Company_Size,Employees_Laid_Off,Pct_Workforce_Laid_Off,Reason,Market_Condition,AI_Automation_Impact_Score,AI_Replacement_Risk_Score,AI_Adoption_Level_Score,Open_Roles,Hiring_Trend,Top_Hiring_Role,Remote_Jobs_Pct,Stock_Growth_Pct,Revenue_Growth_Pct,Salary_Budget_Change_Pct,Employee_Sentiment_Score,Job_Security_Score
3600,Palantir,2024-11-01,2024,November,4,Cybersecurity,Germany,Big Tech,2050,5.8,Cost Cutting,Bull Market,14.2,5.6,9.0,3450,Moderate Hiring,Product Manager,23.5,68.7,-20.3,-3.2,7.0,6.3
3601,Palantir,2024-11-01,2024,November,4,E-Commerce,India,Mid-size,1197,9.0,Restructuring,Bull Market,9.4,4.8,6.2,4750,Hiring Freeze,Frontend Developer,88.8,31.3,-2.5,6.6,6.2,6.8
3602,Palantir,2024-11-01,2024,November,4,Cloud,India,Big Tech,19588,21.2,Restructuring,Recession,4.5,9.1,6.7,1955,Hiring Freeze,Product Manager,33.9,21.8,41.4,5.5,8.0,6.3
3603,Palantir,2024-11-01,2024,November,4,E-Commerce,Germany,Startup,683,8.8,Market Slowdown,Bull Market,5.3,6.7,7.4,4241,Moderate Hiring,Cybersecurity Analyst,40.1,39.4,51.7,30.8,8.5,6.4
3604,Palantir,2024-11-01,2024,November,4,AI,India,Startup,3186,4.3,Cost Cutting,Stable,2.6,7.2,4.2,8358,Moderate Hiring,ML Engineer,88.5,-3.0,21.9,0.5,8.6,7.6
3605,Palantir,2024-11-01,2024,November,4,Cloud,UK,Mid-size,1102,3.4,Restructuring,Bull Market,4.5,9.8,6.8,3136,Moderate Hiring,Product Manager,47.7,25.5,30.5,19.1,8.8,5.9
3606,Palantir,2024-11-01,2024,November,4,AI,Singapore,Big Tech,16432,20.8,Restructuring,Recession,7.6,10.0,7.4,5852,Moderate Hiring,Data Scientist,88.9,25.2,-12.1,-9.5,5.2,2.7
3607,Palantir,2024-11-01,2024,November,4,Cybersecurity,Canada,Mid-size,5466,18.3,Market Slowdown,Recession,6.8,10.0,9.2,550,Hiring Freeze,Data Scientist,53.8,6.1,3.2,-8.1,7.3,5.2
3608,Palantir,2024-11-01,2024,November,4,E-Commerce,Singapore,Mid-size,962,0.7,Restructuring,Bull Market,2.0,2.7,2.3,3116,Moderate Hiring,ML Engineer,69.2,26.7,56.9,27.2,9.9,9.3
3609,SAP,2024-11-01,2024,November,4,Social Media,Singapore,Enterprise,987,9.3,Market Slowdown,Bull Market,12.8,8.7,8.7,2788,Moderate Hiring,Product Manager,29.0,60.3,-4.7,-5.2,5.3,5.4
3610,SAP,2024-11-01,2024,November,4,Cybersecurity,Canada,Startup,333,4.8,Cost Cutting,Stable,2.4,2.3,2.7,3700,Moderate Hiring,Frontend Developer,41.6,22.2,3.8,3.9,8.1,6.3
3611,SAP,2024-11-01,2024,November,4,Gaming,Canada,Enterprise,273,4.6,AI Automation,Stable,4.7,6.4,5.9,3278,Moderate Hiring,Software Engineer,25.7,89.5,6.3,2.3,4.9,6.2
3612,SAP,2024-11-01,2024,November,4,E-Commerce,UK,Startup,847,1.4,Market Slowdown,Bull Market,3.5,5.4,2.7,714,Hiring Freeze,Frontend Developer,68.0,2.2,46.8,28.2,8.7,8.0
3613,SAP,2024-11-01,2024,November,4,AI,Germany,Mid-size,7911,28.8,Cost Cutting,Recession,5.6,10.0,3.9,7076,Moderate Hiring,ML Engineer,36.1,-14.6,-19.9,-23.5,3.2,2.5
3614,SAP,2024-11-01,2024,November,4,E-Commerce,Canada,Big Tech,763,3.5,Market Slowdown,Bull Market,8.8,10.0,9.9,885,Moderate Hiring,Cloud Engineer,55.5,-11.0,35.4,8.8,8.6,6.3
3615,SAP,2024-11-01,2024,November,4,FinTech,Canada,Enterprise,3819,11.8,AI Automation,Stable,3.2,6.2,4.7,4509,Hiring Freeze,Cloud Engineer,47.2,-36.4,-6.8,4.8,5.9,6.3
3616,SAP,2024-11-01,2024,November,4,Cybersecurity,USA,Mid-size,751,4.9,Restructuring,Stable,5.4,3.9,3.3,3148,Hiring Freeze,Cloud Engineer,86.4,12.0,11.3,-2.8,8.7,6.8
3617,SAP,2024-11-01,2024,November,4,AI,Canada,Startup,1961,2.2,Overhiring Correction,Bull Market,6.7,6.8,6.6,4259,Aggressive Hiring,Data Scientist,89.6,-20.4,38.6,18.0,6.5,7.7
3618,SAP,2024-11-01,2024,November,4,AI,Singapore,Startup,2122,7.5,Cost Cutting,Bull Market,12.2,10.0,9.9,1419,Moderate Hiring,Data Scientist,71.1,5.2,31.8,12.8,7.8,6.5
3619,SAP,2024-11-01,2024,November,4,AI,Singapore,Enterprise,7982,28.5,AI Automation,Recession,9.2,10.0,5.9,8739,Moderate Hiring,Data Scientist,65.9,-7.1,24.9,13.0,4.4,3.4
3620,SAP,2024-11-01,2024,November,4,Cloud,Singapore,Big Tech,3993,5.3,Restructuring,Stable,6.5,6.4,8.8,782,Moderate Hiring,Software Engineer,56.1,29.8,27.4,4.5,6.9,6.6
3621,SAP,2024-11-01,2024,November,4,Social Media,Germany,Mid-size,6157,17.3,Restructuring,Recession,4.0,5.3,5.1,1047,Hiring Freeze,Data Scientist,60.7,-14.3,25.8,5.6,4.7,6.8
3622,SAP,2024-11-01,2024,November,4,FinTech,India,Mid-size,6709,7.9,Overhiring Correction,Stable,6.2,7.0,6.0,5138,Moderate Hiring,Cloud Engineer,64.7,70.3,41.1,23.4,7.0,6.5
3623,SAP,2024-11-01,2024,November,4,Social Media,USA,Enterprise,2833,7.6,Cost Cutting,Stable,4.4,5.7,6.7,5564,Moderate Hiring,DevOps Engineer,63.8,49.2,17.1,14.5,7.0,6.7
3624,Salesforce,2024-11-01,2024,November,4,Cybersecurity,USA,Startup,1025,8.0,Cost Cutting,Bull Market,5.6,4.5,4.3,1784,Moderate Hiring,Software Engineer,13.2,67.5,0.3,5.7,4.5,7.2
3625,Salesforce,2024-11-01,2024,November,4,Cloud,UK,Enterprise,5244,5.0,Market Slowdown,Stable,3.8,4.7,6.2,1741,Hiring Freeze,DevOps Engineer,77.4,20.3,7.6,4.9,8.4,7.8
3626,Salesforce,2024-11-01,2024,November,4,Cloud,Germany,Mid-size,2130,2.3,Cost Cutting,Bull Market,11.0,10.0,9.2,4895,Aggressive Hiring,Cloud Engineer,30.2,-20.1,14.5,12.5,8.8,6.7
3627,Salesforce,2024-11-01,2024,November,4,Gaming,Germany,Mid-size,4584,2.3,Cost Cutting,Stable,8.0,9.4,6.7,5047,Moderate Hiring,ML Engineer,78.1,44.3,-14.9,-1.4,6.1,5.3
3628,Salesforce,2024-11-01,2024,November,4,AI,India,Enterprise,6462,12.8,Cost Cutting,Stable,3.5,6.8,2.7,6944,Moderate Hiring,Data Scientist,64.8,-36.6,11.3,-6.4,5.1,5.7
3629,Salesforce,2024-11-01,2024,November,4,Cloud,India,Mid-size,1778,1.6,AI Automation,Bull Market,2.7,7.2,4.2,4216,Moderate Hiring,Cybersecurity Analyst,59.7,43.7,-2.7,-6.0,4.8,6.5
3630,Salesforce,2024-11-01,2024,November,4,Social Media,Germany,Big Tech,11647,32.5,Overhiring Correction,Recession,6.3,10.0,6.2,730,Downsizing,DevOps Engineer,69.9,-35.8,-8.7,-5.4,6.1,3.1
3631,Salesforce,2024-11-01,2024,November,4,Cloud,India,Startup,4393,17.0,Market Slowdown,Stable,2.4,6.6,2.7,719,Hiring Freeze,Software Engineer,83.0,-36.6,13.2,-0.9,4.2,6.2
3632,Salesforce,2024-11-01,2024,November,4,Social Media,UK,Big Tech,12076,9.8,Restructuring,Recession,5.2,6.9,4.5,1516,Hiring Freeze,Frontend Developer,52.8,1.1,-8.2,-1.4,4.1,5.8
3633,Salesforce,2024-11-01,2024,November,4,Gaming,India,Mid-size,3373,4.5,Restructuring,Stable,9.7,5.7,7.2,3128,Moderate Hiring,Data Scientist,68.1,27.7,1.8,-4.4,7.5,6.7
3634,Salesforce,2024-11-01,2024,November,4,FinTech,India,Enterprise,1239,6.2,Restructuring,Stable,5.7,4.5,4.2,3657,Hiring Freeze,Data Scientist,17.2,75.6,-7.7,-3.6,5.3,7.1
3635,Spotify,2024-11-01,2024,November,4,Social Media,Germany,Big Tech,6831,14.8,Restructuring,Stable,3.6,7.8,3.7,3626,Hiring Freeze,Data Scientist,88.9,36.2,3.8,-0.2,4.1,5.6
3636,Spotify,2024-11-01,2024,November,4,Gaming,Germany,Big Tech,17506,30.1,AI Automation,Recession,3.0,10.0,3.6,1444,Downsizing,Data Scientist,29.6,38.6,44.8,4.3,6.7,3.4
3637,Spotify,2024-11-01,2024,November,4,Social Media,India,Mid-size,7898,23.5,Cost Cutting,Recession,1.5,6.8,2.0,1577,Downsizing,Data Scientist,51.7,4.9,-24.1,-10.6,5.9,2.9
3638,Spotify,2024-11-01,2024,November,4,Social Media,Canada,Startup,17840,16.8,Overhiring Correction,Recession,4.6,5.7,5.8,212,Hiring Freeze,Frontend Developer,25.2,74.5,15.1,-1.2,5.0,6.2
3639,Spotify,2024-11-01,2024,November,4,E-Commerce,India,Big Tech,4275,9.4,Cost Cutting,Stable,3.6,3.3,4.1,388,Hiring Freeze,Data Scientist,20.9,-17.4,27.3,18.2,8.5,6.4
3640,Spotify,2024-11-01,2024,November,4,Gaming,USA,Enterprise,1533,37.6,Cost Cutting,Recession,12.1,10.0,7.7,644,Downsizing,Frontend Developer,15.4,42.5,52.3,19.4,6.8,3.5
3641,Spotify,2024-11-01,2024,November,4,Gaming,UK,Enterprise,3056,31.8,Overhiring Correction,Recession,9.7,9.6,6.6,1351,Downsizing,Software Engineer,67.2,-39.5,13.8,-10.0,4.9,3.6
3642,Spotify,2024-11-01,2024,November,4,AI,Canada,Mid-size,682,15.4,Market Slowdown,Stable,3.6,8.0,4.3,7910,Hiring Freeze,Data Scientist,57.3,70.4,38.9,22.2,5.0,5.1
3643,Spotify,2024-11-01,2024,November,4,E-Commerce,Canada,Startup,1842,29.5,Restructuring,Recession,3.1,8.4,2.9,917,Downsizing,Data Scientist,66.6,-13.8,-23.6,-6.8,3.1,1.7
3644,Spotify,2024-11-01,2024,November,4,Gaming,UK,Startup,1866,4.7,AI Automation,Stable,5.2,5.3,5.9,4271,Moderate Hiring,Product Manager,34.6,-42.4,-0.2,-6.1,7.1,6.9
3645,Spotify,2024-11-01,2024,November,4,FinTech,USA,Startup,203,8.6,AI Automation,Bull Market,2.9,4.2,4.3,2747,Hiring Freeze,Frontend Developer,37.2,67.4,29.8,5.5,5.4,7.3
3646,Spotify,2024-11-01,2024,November,4,AI,USA,Mid-size,1819,6.7,AI Automation,Stable,12.0,6.9,7.2,6434,Aggressive Hiring,ML Engineer,85.6,81.9,-15.7,2.4,7.6,4.8
3647,Spotify,2024-11-01,2024,November,4,Gaming,Singapore,Big Tech,7636,38.8,Restructuring,Recession,1.4,8.5,1.4,1552,Downsizing,Cybersecurity Analyst,85.3,-18.2,8.4,-11.8,4.2,3.4
3648,Spotify,2024-11-01,2024,November,4,Cybersecurity,Germany,Enterprise,5664,6.0,AI Automation,Stable,12.0,10.0,9.7,4301,Aggressive Hiring,ML Engineer,52.3,-44.1,53.9,31.2,7.0,6.2
3649,Spotify,2024-11-01,2024,November,4,Cybersecurity,USA,Startup,1755,6.5,Cost Cutting,Bull Market,3.9,6.3,3.4,716,Hiring Freeze,Software Engineer,38.9,75.0,28.5,10.2,9.1,6.7
3650,Spotify,2024-11-01,2024,November,4,Cybersecurity,India,Startup,16612,19.2,AI Automation,Recession,12.9,10.0,7.8,1967,Moderate Hiring,DevOps Engineer,15.3,88.9,11.0,-1.2,7.2,5.1
3651,Stripe,2024-11-01,2024,November,4,FinTech,India,Big Tech,4138,1.6,Market Slowdown,Stable,5.9,9.2,5.0,3265,Moderate Hiring,DevOps Engineer,88.9,30.8,22.1,10.6,9.3,6.2
3652,Stripe,2024-11-01,2024,November,4,Social Media,Singapore,Startup,875,2.5,AI Automation,Stable,2.1,4.8,2.8,806,Hiring Freeze,Cloud Engineer,40.8,-6.4,53.3,30.3,8.6,8.7
3653,Stripe,2024-11-01,2024,November,4,E-Commerce,Germany,Big Tech,2557,14.2,Cost Cutting,Stable,4.0,7.0,3.7,3047,Hiring Freeze,Product Manager,10.3,88.4,-14.6,-5.2,3.4,3.8
3654,Stripe,2024-11-01,2024,November,4,FinTech,USA,Mid-size,1457,5.7,Overhiring Correction,Stable,10.1,8.2,6.2,4003,Moderate Hiring,Software Engineer,75.6,-25.3,53.1,23.8,7.3,8.3
3655,Stripe,2024-11-01,2024,November,4,FinTech,UK,Big Tech,993,4.5,Market Slowdown,Bull Market,5.1,6.3,4.8,807,Moderate Hiring,Cybersecurity Analyst,34.0,22.9,-11.0,-4.9,7.0,6.7
3656,Stripe,2024-11-01,2024,November,4,E-Commerce,India,Enterprise,753,4.4,Market Slowdown,Bull Market,15.3,10.0,9.3,1736,Moderate Hiring,ML Engineer,18.7,-3.1,8.3,6.4,7.9,6.4
3657,Stripe,2024-11-01,2024,November,4,Gaming,Singapore,Big Tech,901,8.2,Overhiring Correction,Bull Market,4.7,8.8,5.7,885,Hiring Freeze,Cloud Engineer,47.2,85.1,30.1,10.6,8.0,6.9
3658,Stripe,2024-11-01,2024,November,4,AI,Singapore,Startup,1990,14.0,Market Slowdown,Stable,5.8,5.8,7.9,8884,Aggressive Hiring,Data Scientist,61.3,10.8,16.5,11.0,7.0,6.2
3659,Stripe,2024-11-01,2024,November,4,AI,Canada,Enterprise,13865,37.7,AI Automation,Recession,8.3,10.0,6.7,1932,Downsizing,Data Scientist,72.6,69.7,46.3,19.2,4.3,4.5
3660,Stripe,2024-11-01,2024,November,4,Social Media,Singapore,Enterprise,5825,10.1,Overhiring Correction,Recession,13.7,10.0,9.7,1051,Hiring Freeze,Data Scientist,10.6,32.4,38.5,8.3,7.4,5.5
3661,Stripe,2024-11-01,2024,November,4,AI,Singapore,Big Tech,986,11.7,Overhiring Correction,Stable,8.2,10.0,8.7,5025,Moderate Hiring,Data Scientist,11.6,14.4,30.8,15.9,8.2,5.6
3662,Stripe,2024-11-01,2024,November,4,Cybersecurity,Canada,Startup,2425,2.9,Market Slowdown,Bull Market,0.8,3.1,1.4,1856,Hiring Freeze,Cybersecurity Analyst,83.9,-24.2,48.5,17.0,8.9,8.8
3663,Uber,2024-11-01,2024,November,4,Cloud,India,Mid-size,3872,17.8,Restructuring,Stable,2.8,4.9,2.3,5341,Moderate Hiring,Data Scientist,55.4,-37.6,10.8,4.3,5.8,6.2
3664,Uber,2024-11-01,2024,November,4,AI,Canada,Mid-size,11482,15.9,Market Slowdown,Recession,1.1,3.5,1.5,1081,Hiring Freeze,ML Engineer,31.5,27.0,-20.5,-13.1,6.9,5.9
3665,Uber,2024-11-01,2024,November,4,Cloud,UK,Enterprise,151,0.6,Overhiring Correction,Bull Market,1.8,1.0,1.5,4770,Moderate Hiring,Product Manager,37.7,84.6,55.2,30.3,10.0,9.0
3666,Uber,2024-11-01,2024,November,4,FinTech,UK,Big Tech,19083,29.3,AI Automation,Recession,6.2,9.6,6.0,378,Downsizing,Cybersecurity Analyst,60.3,12.1,2.4,-13.1,3.9,3.9
3667,Uber,2024-11-01,2024,November,4,AI,UK,Big Tech,849,3.1,Market Slowdown,Bull Market,2.5,5.8,3.4,9554,Aggressive Hiring,Data Scientist,52.7,30.3,22.5,14.6,9.0,7.0
3668,Uber,2024-11-01,2024,November,4,FinTech,Germany,Startup,3608,17.3,Cost Cutting,Stable,13.9,6.7,8.4,657,Hiring Freeze,Frontend Developer,80.4,85.2,27.5,5.1,4.5,5.2
3669,Uber,2024-11-01,2024,November,4,FinTech,Singapore,Enterprise,136,15.4,Market Slowdown,Stable,10.8,10.0,8.4,1620,Hiring Freeze,Product Manager,39.3,40.9,1.7,-2.6,6.8,5.4
3670,Uber,2024-11-01,2024,November,4,AI,India,Enterprise,1013,4.5,AI Automation,Bull Market,2.3,2.9,1.8,6662,Moderate Hiring,ML Engineer,67.2,32.6,-24.3,-16.8,5.9,6.7
3671,Uber,2024-11-01,2024,November,4,E-Commerce,Canada,Mid-size,7470,8.6,Overhiring Correction,Recession,2.4,3.0,3.2,1597,Hiring Freeze,Cybersecurity Analyst,11.4,-23.6,-20.7,-3.7,4.2,5.6
3672,Uber,2024-11-01,2024,November,4,Social Media,USA,Enterprise,8773,10.7,Restructuring,Recession,0.9,1.1,1.3,842,Hiring Freeze,Frontend Developer,38.7,-25.7,5.3,-4.9,7.5,5.9
3673,Uber,2024-11-01,2024,November,4,E-Commerce,UK,Big Tech,5215,1.6,Market Slowdown,Stable,4.8,5.2,3.8,4824,Moderate Hiring,Software Engineer,30.8,54.4,6.3,-1.5,7.7,7.6
3674,Uber,2024-11-01,2024,November,4,E-Commerce,UK,Big Tech,1536,5.5,Cost Cutting,Bull Market,3.8,6.1,4.4,4865,Moderate Hiring,Product Manager,40.7,45.3,21.3,10.8,6.2,7.8
3675,Uber,2024-11-01,2024,November,4,Cloud,USA,Startup,5647,32.4,Market Slowdown,Recession,5.3,10.0,8.0,1417,Downsizing,ML Engineer,42.2,72.6,46.5,13.8,4.9,3.8
3676,Uber,2024-11-01,2024,November,4,FinTech,Canada,Startup,3464,9.2,AI Automation,Stable,2.6,5.2,2.0,5618,Moderate Hiring,Data Scientist,64.4,40.9,39.6,7.5,9.4,7.3
3677,Adobe,2024-12-01,2024,December,4,Gaming,Singapore,Enterprise,3454,29.4,AI Automation,Recession,6.7,10.0,5.0,1620,Downsizing,Product Manager,47.8,51.3,39.7,10.8,6.9,4.2
3678,Adobe,2024-12-01,2024,December,4,Gaming,Germany,Startup,9964,29.1,AI Automation,Recession,6.8,7.5,4.7,1041,Hiring Freeze,Cybersecurity Analyst,51.2,60.6,-5.6,0.9,5.2,2.4
3679,Adobe,2024-12-01,2024,December,4,Cloud,India,Big Tech,2386,3.5,Cost Cutting,Bull Market,1.4,1.0,1.1,3661,Hiring Freeze,Data Scientist,86.1,78.6,-3.0,-9.6,6.4,7.6
3680,Adobe,2024-12-01,2024,December,4,AI,UK,Enterprise,9601,24.4,AI Automation,Recession,5.7,10.0,9.4,2600,Hiring Freeze,ML Engineer,31.8,0.7,13.5,4.1,6.2,3.1
3681,Adobe,2024-12-01,2024,December,4,E-Commerce,Singapore,Startup,16076,34.9,Overhiring Correction,Recession,5.2,8.4,3.3,1886,Downsizing,Cybersecurity Analyst,11.7,83.1,5.2,-16.5,4.6,3.8
3682,Adobe,2024-12-01,2024,December,4,Cybersecurity,Canada,Startup,8817,37.5,Cost Cutting,Recession,1.4,8.2,2.4,63,Downsizing,Software Engineer,14.0,40.7,15.8,-5.8,6.0,4.0
3683,Adobe,2024-12-01,2024,December,4,FinTech,India,Startup,5373,4.2,Overhiring Correction,Stable,6.6,3.7,5.8,3129,Moderate Hiring,Software Engineer,16.4,27.9,4.9,11.6,7.9,7.7
3684,Adobe,2024-12-01,2024,December,4,AI,India,Enterprise,1298,9.2,AI Automation,Bull Market,5.4,4.6,5.9,1206,Moderate Hiring,Data Scientist,60.9,64.9,48.5,20.1,9.0,7.5
3685,Adobe,2024-12-01,2024,December,4,Gaming,Germany,Mid-size,6419,23.7,Cost Cutting,Recession,7.2,10.0,9.1,544,Hiring Freeze,Cybersecurity Analyst,78.3,31.7,19.7,12.3,5.7,5.0
3686,Adobe,2024-12-01,2024,December,4,Cybersecurity,USA,Enterprise,3311,6.6,Restructuring,Stable,5.6,10.0,7.7,4370,Moderate Hiring,ML Engineer,80.8,-24.0,-8.5,-10.2,6.7,5.0
3687,Adobe,2024-12-01,2024,December,4,Cybersecurity,Singapore,Big Tech,2678,11.0,Restructuring,Stable,3.8,5.7,3.1,1152,Hiring Freeze,Cloud Engineer,83.6,72.4,35.2,13.9,8.4,6.0
3688,Adobe,2024-12-01,2024,December,4,Cloud,Canada,Enterprise,12437,12.7,Cost Cutting,Recession,1.1,4.0,1.6,1157,Downsizing,Software Engineer,16.7,-15.2,47.8,24.4,8.5,8.0
3689,Adobe,2024-12-01,2024,December,4,E-Commerce,USA,Enterprise,1830,5.9,AI Automation,Bull Market,3.3,4.8,2.6,2077,Hiring Freeze,Frontend Developer,29.8,87.4,-18.4,-2.0,4.5,5.5
3690,Adobe,2024-12-01,2024,December,4,Gaming,Germany,Mid-size,625,6.8,Market Slowdown,Bull Market,3.6,3.6,2.4,4855,Moderate Hiring,Cloud Engineer,66.2,-5.6,34.1,18.4,6.6,6.8
3691,Adobe,2024-12-01,2024,December,4,AI,India,Big Tech,5725,17.6,AI Automation,Stable,8.4,10.0,6.6,5840,Moderate Hiring,Data Scientist,27.8,-15.4,-10.1,-7.7,3.5,4.2
3692,Adobe,2024-12-01,2024,December,4,E-Commerce,Singapore,Enterprise,3808,9.9,Cost Cutting,Stable,5.9,10.0,5.9,2510,Hiring Freeze,Data Scientist,21.8,-11.8,51.3,13.1,9.7,5.8
3693,Adobe,2024-12-01,2024,December,4,AI,India,Mid-size,1972,1.3,Market Slowdown,Stable,5.6,3.3,4.4,8842,Moderate Hiring,ML Engineer,54.4,6.3,29.4,8.0,6.4,8.0
3694,Adobe,2024-12-01,2024,December,4,Gaming,Germany,Big Tech,1891,9.7,Restructuring,Bull Market,3.4,3.9,2.1,4766,Hiring Freeze,Product Manager,43.4,46.9,-23.6,-2.8,5.7,6.5
3695,Adobe,2024-12-01,2024,December,4,AI,UK,Startup,12993,9.6,Cost Cutting,Recession,9.4,4.6,6.8,9572,Moderate Hiring,ML Engineer,15.4,72.8,0.7,2.4,7.6,5.8
3696,Airbnb,2024-12-01,2024,December,4,Cloud,USA,Mid-size,3398,6.1,Overhiring Correction,Stable,5.1,9.3,6.9,1726,Hiring Freeze,Cybersecurity Analyst,29.9,-34.6,39.2,8.9,9.0,7.0
3697,Airbnb,2024-12-01,2024,December,4,FinTech,UK,Big Tech,2248,4.1,Restructuring,Bull Market,9.4,9.7,6.7,1374,Moderate Hiring,Frontend Developer,75.4,48.2,-18.5,-11.3,4.3,6.0
3698,Airbnb,2024-12-01,2024,December,4,AI,Germany,Startup,1255,12.4,AI Automation,Stable,7.9,6.1,8.0,7378,Moderate Hiring,ML Engineer,29.1,-36.6,31.5,22.2,7.8,6.7
3699,Airbnb,2024-12-01,2024,December,4,Gaming,Canada,Enterprise,18297,36.5,Cost Cutting,Recession,1.8,9.6,1.8,674,Downsizing,Cybersecurity Analyst,45.1,60.9,-15.2,-16.5,2.0,2.8
3700,Airbnb,2024-12-01,2024,December,4,Cloud,USA,Mid-size,1432,7.4,AI Automation,Bull Market,6.9,6.9,7.4,3517,Moderate Hiring,DevOps Engineer,18.0,32.9,33.0,17.6,5.7,7.9
3701,Airbnb,2024-12-01,2024,December,4,AI,UK,Big Tech,18918,33.7,Overhiring Correction,Recession,5.4,9.9,3.4,3811,Downsizing,ML Engineer,53.3,77.3,-4.9,-17.2,4.1,3.0
3702,Airbnb,2024-12-01,2024,December,4,AI,India,Big Tech,2278,4.8,AI Automation,Stable,5.9,4.9,9.5,3176,Moderate Hiring,ML Engineer,12.4,16.0,14.9,2.4,6.1,7.5
3703,Airbnb,2024-12-01,2024,December,4,FinTech,Singapore,Startup,5212,4.3,Restructuring,Stable,4.2,8.2,5.5,1393,Hiring Freeze,Cloud Engineer,59.3,48.2,4.1,2.1,8.2,5.3
3704,Airbnb,2024-12-01,2024,December,4,E-Commerce,Germany,Big Tech,1932,2.6,Market Slowdown,Bull Market,1.0,1.0,1.0,5388,Moderate Hiring,Cloud Engineer,29.7,-11.8,54.8,22.8,9.5,9.7
3705,Airbnb,2024-12-01,2024,December,4,Social Media,Canada,Startup,4883,16.6,Cost Cutting,Stable,3.7,6.1,2.4,5266,Hiring Freeze,DevOps Engineer,17.3,-36.2,9.5,8.2,7.7,6.3
3706,Airbnb,2024-12-01,2024,December,4,Cloud,Germany,Startup,4230,14.6,Market Slowdown,Stable,12.2,10.0,7.9,4337,Hiring Freeze,DevOps Engineer,35.5,38.6,34.5,3.5,7.2,5.3
3707,Airbnb,2024-12-01,2024,December,4,Social Media,USA,Startup,3346,16.2,AI Automation,Stable,8.7,10.0,7.4,900,Hiring Freeze,ML Engineer,50.5,64.8,28.9,6.1,8.4,5.9
3708,Amazon,2024-12-01,2024,December,4,Cloud,India,Mid-size,6712,7.9,AI Automation,Stable,6.7,6.2,7.0,2398,Hiring Freeze,ML Engineer,77.9,73.3,29.6,17.0,8.9,7.1
3709,Amazon,2024-12-01,2024,December,4,Cybersecurity,USA,Enterprise,12077,19.5,Restructuring,Recession,12.8,10.0,9.9,378,Hiring Freeze,DevOps Engineer,24.0,-11.9,36.0,19.0,7.2,5.4
3710,Amazon,2024-12-01,2024,December,4,AI,Canada,Mid-size,10557,37.6,AI Automation,Recession,2.3,9.3,3.2,2452,Downsizing,ML Engineer,73.9,52.9,-19.2,-8.3,2.2,2.6
3711,Amazon,2024-12-01,2024,December,4,Social Media,Singapore,Enterprise,6743,4.3,Cost Cutting,Stable,14.7,7.4,9.3,1438,Moderate Hiring,DevOps Engineer,13.4,20.4,14.1,10.3,5.7,6.5
3712,Amazon,2024-12-01,2024,December,4,AI,USA,Enterprise,6349,23.7,Overhiring Correction,Recession,1.8,5.3,1.3,6848,Hiring Freeze,ML Engineer,62.2,43.1,-11.1,-15.8,3.8,5.2
3713,Amazon,2024-12-01,2024,December,4,Cybersecurity,India,Mid-size,17598,21.2,Restructuring,Recession,2.6,5.1,1.8,459,Downsizing,Cloud Engineer,56.6,64.3,26.9,-2.5,6.8,6.6
3714,Amazon,2024-12-01,2024,December,4,FinTech,Canada,Mid-size,16706,11.4,Overhiring Correction,Recession,2.2,3.5,1.8,1106,Downsizing,Cybersecurity Analyst,40.3,54.0,42.3,15.2,7.0,8.1
3715,Amazon,2024-12-01,2024,December,4,Cybersecurity,Singapore,Big Tech,2496,13.7,Restructuring,Stable,8.1,10.0,9.0,4689,Moderate Hiring,Product Manager,74.5,28.0,48.0,10.0,9.1,7.0
3716,Amazon,2024-12-01,2024,December,4,FinTech,Germany,Mid-size,1284,1.9,Overhiring Correction,Bull Market,2.1,2.2,1.3,4836,Moderate Hiring,ML Engineer,43.4,-31.7,30.5,21.0,8.8,7.8
3717,Amazon,2024-12-01,2024,December,4,Gaming,Canada,Startup,129,1.3,Cost Cutting,Bull Market,11.0,7.0,7.0,5815,Aggressive Hiring,DevOps Engineer,57.4,23.5,37.3,16.4,6.0,7.1
3718,Amazon,2024-12-01,2024,December,4,Gaming,UK,Startup,6916,17.6,Market Slowdown,Stable,1.1,5.7,1.2,1618,Hiring Freeze,DevOps Engineer,35.7,72.9,-9.6,-11.1,5.0,4.8
3719,Amazon,2024-12-01,2024,December,4,Cybersecurity,Singapore,Big Tech,13130,8.2,Market Slowdown,Recession,7.2,9.0,7.0,819,Hiring Freeze,Software Engineer,67.4,-3.2,51.3,16.7,6.3,7.6
3720,Amazon,2024-12-01,2024,December,4,Gaming,Canada,Mid-size,1234,1.6,Cost Cutting,Bull Market,6.5,8.9,7.8,2887,Moderate Hiring,Frontend Developer,80.7,0.7,55.3,31.0,7.6,6.9
3721,Amazon,2024-12-01,2024,December,4,Gaming,Germany,Startup,1642,18.1,Overhiring Correction,Recession,6.1,10.0,7.1,1630,Hiring Freeze,Product Manager,78.9,-36.5,28.3,5.1,6.0,4.1
3722,Amazon,2024-12-01,2024,December,4,FinTech,Singapore,Mid-size,815,17.0,AI Automation,Stable,3.6,7.9,4.8,2473,Hiring Freeze,DevOps Engineer,29.7,76.8,23.0,-2.6,7.0,4.8
3723,Amazon,2024-12-01,2024,December,4,Cloud,Canada,Enterprise,6807,36.0,AI Automation,Recession,4.8,10.0,3.6,1562,Downsizing,Cloud Engineer,51.0,-42.9,42.0,7.2,5.5,2.9
